brand_id,barcode,brand_code,category,category_code,name,top_brand,cpg_id
57d848efe4b0ac389136a2aa,511111302414,ATHENOS,Dairy,,Athenos,False,559c2234e4b06aca36af13c6
5f513ea1be37ce21f1287c03,511111916512,TEST BRANDCODE @1599159969028,Baking,BAKING,test brand @1599159969028,,5f513ea0be37ce21f1287c01
5f35a0babe37ce6853cff201,511111815389,TEST BRANDCODE @1597350074404,Baking,BAKING,test brand @1597350074404,,5f35a0babe37ce6853cff1fd
5a5d2c1fe4b06ba572cf24a8,511111100065,SEDAL,Beauty & Personal Care,,Sedal,,53e10d6368abd3c7065097cc
5d603537a3a018514994f424,511111404958,RED ROCK DELI,Snacks,,Red Rock Deli Chips,False,5332f5fbe4b03c9a25efd0ba
5da607a9a60b87376833e34f,511111905684,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,Health & Wellness,,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,,53e10d6368abd3c7065097cc
5f493682be37ce52f8314fcd,511111915911,TEST BRANDCODE @1598633602253,Baking,BAKING,test brand @1598633602253,,5f493682be37ce52f8314fcb
585a970ee4b03e62d1ce0e91,511111301530,SMARTFOOD,Snacks,,Smartfood,,5332f5fbe4b03c9a25efd0ba
5f403231be37ce5f78d9ed18,511111515685,TEST BRANDCODE @1598042673532,Baking,BAKING,test brand @1598042673532,,5f403231be37ce5f78d9ed14
5f7ba932be37ce2f290fb252,511111916956,TEST BRANDCODE @1601939762881,Baking,BAKING,test brand @1601939762881,,5f7ba932be37ce2f290fb251
58863e1ee4b02187f85cdace,511111101222,OSCAR MAYER,Deli,,Oscar Mayer,False,559c2234e4b06aca36af13c6
5a5d234be4b06ba572cf249f,511111400271,LECH PREMIUM,Beer Wine Spirits,,Lech,,5332f709e4b03c9a25efd0f1
5d642d946d5f3b23d1bc7910,511111805137,511111805137,Magazines,,Real Simple,,5d5d4fd16d5f3b23d1bc7905
5fb8292abe37ce522e165ce3,511111617785,HEINERS,Grocery,GROCERY,Heiners,False,5fb6b608be37ce522e165cb9
5d6419346d5f3b23d1bc790e,511111005094,PARENTS,Magazines,,Parents,,5d5d4fd16d5f3b23d1bc7905
5332fa0ae4b03c9a25efd1dd,511111203117,,,,Smart Start,,5332f5f2e4b03c9a25efd0aa
5ccb2ece166eb31bbbadccbe,511111504788,PIONEER WOMAN,Condiments & Sauces,,The Pioneer Woman,,559c2234e4b06aca36af13c6
60074278be37ce360be63a03,511111319849,TEST BRANDCODE @1611088504474,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,False,5332fa12e4b03c9a25efd1e7
5d6419746d5f3b23d1bc790f,511111605102,511111605102,Magazines,,People en Espanol,,5d5d4fd16d5f3b23d1bc7905
5a5d1fbfe4b0db471c2d0428,511111100294,HOP VALLEY,Beer Wine Spirits,,Hop Valley,,5332f709e4b03c9a25efd0f1
5f3d6f44be37ce4ddbb1bb3c,511111215493,TEST BRANDCODE @1597861700914,Baking,BAKING,test brand @1597861700914,,5f3d6f44be37ce4ddbb1bb3a
580dffade4b0f32b2de21384,511111001836,YUBAN,Beverages,,Yuban Coffee,False,559c2234e4b06aca36af13c6
5d6423ffa3a018514994f42c,511111105114,511111105114,Magazines,,People Magazine,,5d5d4fd16d5f3b23d1bc7905
5f9770bfbe37ce03d08a2d84,511111617068,TEST BRANDCODE @1603760319682,Baking,BAKING,test brand @1603760319682,,5f9770bfbe37ce03d08a2d83
5f4a7a5dbe37ce2d95e65ca3,511111516286,TEST BRANDCODE @1598716509394,Baking,BAKING,test brand @1598716509394,,5f4a7a5bbe37ce2d95e65c9f
5f35834dbe37ce443bf9d565,511111415343,,Baking,BAKING,test brand @1597342541226,,5f35834dbe37ce443bf9d564
592486bfe410d61fcea3d13d,511111000679,TIGI,Personal Care,,TIGI,False,5332f5f6e4b03c9a25efd0b4
5daf3365a60b87376833e35b,511111805908,AUTUMN'S GOLD,Breakfast & Cereal,,Autumn's Gold™,,5332f5f3e4b03c9a25efd0ae
5a5d2a86e4b06ba572cf24a6,511111900108,BROOKE BOND,Beauty & Personal Care,,Brooke Bond,,53e10d6368abd3c7065097cc
5d6415c66d5f3b23d1bc790c,511111105046,511111105046,Magazines,,Food & Wine Magazine,,5d5d4fd16d5f3b23d1bc7905
57c08285e4b0718ff5fcb038,511111702450,,,,Quilmes,,5332f7a7e4b03c9a25efd134
5f208dafbe37ce7958c59523,511111515197,TEST BRANDCODE @1595968943049,Baking,BAKING,test brand @1595968943049,,5f208daebe37ce7958c59520
5c9a975495144c182bbc7270,511111208532,AMPTEST,Grocery,,Test FRS-920 again1,True,5c7470c895144c124ecd5c09
5332f709e4b03c9a25efd0f0,511111903857,COORS,Beer Wine Spirits,,Coors Light,False,5332f709e4b03c9a25efd0f1
5dc1aaf51dda2c0ad7da64ad,511111506317,BOLT 24,Beverages,,BOLT24,,5332f5fbe4b03c9a25efd0ba
58861c7f4e8d0d20bc42c4f8,511111801313,MIST TWST,Beverages,,Mist Twst,False,5332f5fbe4b03c9a25efd0ba
5fda3724be37ce09e3515970,511111918363,TEST BRANDCODE @1608136484526,Baking,BAKING,test brand @1608136484526,False,5fda3724be37ce09e351596f
5fda3725be37ce09e3515974,511111718406,TEST BRANDCODE @1608136485398,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608136485398,False,5332fa12e4b03c9a25efd1e7
5fda3724be37ce09e3515971,511111418375,TEST BRANDCODE @1608136484574,Baking,BAKING,test brand @1608136484574,False,5fda3724be37ce09e351596f
5fd28f0cbe37ce6d53dfc692,511111518044,SARGENTO,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Sargento® Cheese,False,5e7cf838f221c312e698a628
5fda3724be37ce09e3515972,511111618386,TEST BRANDCODE @1608136484633,Baking,BAKING,test brand @1608136484633,False,5fda3724be37ce09e351596f
5fda3724be37ce09e3515973,511111118398,TEST BRANDCODE @1608136484689,Baking,BAKING,test brand @1608136484689,False,5fda3724be37ce09e351596f
5ff73cffbe37ce1e961f325d,511111918646,,Baking,BAKING,test brand @1610038527809,False,5ff73cffbe37ce1e961f325c
5ff73cf9be37ce1e961f3258,511111518600,TEST BRANDCODE @1610038521565,Baking,BAKING,test brand @1610038521565,False,5ff73cf9be37ce1e961f3256
5ff73cf9be37ce1e961f325a,511111218623,TEST BRANDCODE @1610038521677,Baking,BAKING,test brand @1610038521677,False,5ff73cf9be37ce1e961f3256
5ff74123be37ce1e961f3266,511111418658,,Baking,BAKING,test brand @1610039587818,False,5ff74123be37ce1e961f3265
5ff73cf9be37ce1e961f3259,511111018612,TEST BRANDCODE @1610038521624,Baking,BAKING,test brand @1610038521624,False,5ff73cf9be37ce1e961f3256
5ff73cfabe37ce1e961f325b,511111718635,TEST BRANDCODE @1610038522559,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610038522559,False,5332fa12e4b03c9a25efd1e7
5ff74500be37ce1e961f3279,511111818748,TEST BRANDCODE @1610040576117,Baking,BAKING,test brand @1610040576117,False,5ff74500be37ce1e961f3276
5ff74500be37ce1e961f327b,511111518761,TEST BRANDCODE @1610040576672,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610040576672,False,5332fa12e4b03c9a25efd1e7
5ff75cdebe37ce1e961f328b,511111018773,,Baking,BAKING,test brand @1610046686560,False,5ff75cdebe37ce1e961f328a
5ff74500be37ce1e961f3278,511111618737,TEST BRANDCODE @1610040576088,Baking,BAKING,test brand @1610040576088,False,5ff74500be37ce1e961f3276
5ff74500be37ce1e961f327a,511111318750,TEST BRANDCODE @1610040576148,Baking,BAKING,test brand @1610040576148,False,5ff74500be37ce1e961f3276
5ff74500be37ce1e961f3277,511111118725,TEST BRANDCODE @1610040576053,Baking,BAKING,test brand @1610040576053,False,5ff74500be37ce1e961f3276
5da60785a60b87376833e34e,511111705673,ALKA SELTZER PLUS,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer Plus®,False,5d9b4f591dda2c6225a284aa
6000a0c9be37ce2bb7930121,511111019657,TEST BRANDCODE @1610653897113,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610653897113,False,5332fa12e4b03c9a25efd1e7
6000a0c6be37ce2bb793011f,511111319634,TEST BRANDCODE @1610653894519,Baking,BAKING,test brand @1610653894519,False,6000a0c6be37ce2bb793011c
6000b8c3be37ce321363c6c0,511111719670,TEST BRANDCODE @1610660035659,Baking,BAKING,test brand @1610660035659,False,6000b8c3be37ce321363c6bf
6000a0c6be37ce2bb7930120,511111519645,TEST BRANDCODE @1610653894662,Baking,BAKING,test brand @1610653894662,False,6000a0c6be37ce2bb793011c
6000a0f3be37ce2bb793012a,511111219668,,Baking,BAKING,test brand @1610653939508,False,6000a0f3be37ce2bb7930129
6000a0c6be37ce2bb793011e,511111819622,TEST BRANDCODE @1610653894371,Baking,BAKING,test brand @1610653894371,False,6000a0c6be37ce2bb793011c
5f7760f2be37ce1d26d7b7a7,511111216865,TEST BRANDCODE @1601659122798,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601659122798,,5332fa12e4b03c9a25efd1e7
5332f7ace4b03c9a25efd13a,511111803515,,,,Michelob Ultra,,5332f7a7e4b03c9a25efd134
5daf5d1aa60b87376833e361,511111506034,COCOA PUFFS,Breakfast & Cereal,,Cocoa Puffs™,,5332f5f3e4b03c9a25efd0ae
5f7760f0be37ce1d26d7b7a4,511111316831,TEST BRANDCODE @1601659120793,Baking,BAKING,test brand @1601659120793,,5f7760f0be37ce1d26d7b7a2
5afda26ce4b0c11cfecd49f8,511111904502,JAYS,Snacks,,Jay's,False,5a734034e4b0d58f376be874
592486bee410d61fcea3d130,511111100782,KNORR,Grocery,,KNORR,False,5332f5f6e4b03c9a25efd0b4
57c0812de4b0718ff5fcb02e,511111402527,,,,Crunchy Nut,,5332f5f2e4b03c9a25efd0aa
5a5d1c62e4b0db471c2d0424,511111500384,CRISTAL,Beer Wine Spirits,,Cristal,,5332f709e4b03c9a25efd0f1
5fcda494be37ce688e08b0d0,511111217978,TEST BRANDCODE @1607312532874,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607312532874,False,5332fa12e4b03c9a25efd1e7
57ebbcc2e4b0ac389136a32c,511111502210,BOCA,Frozen,,Boca,False,559c2234e4b06aca36af13c6
5c409ab4cd244a3539b84162,511111004790,ALEXA,Baking,,alexa,True,55b62995e4b0d8e685c14213
5daf54ec1dda2c3e1416ae98,511111806011,KIX,Breakfast & Cereal,,KIX™,,5332f5f3e4b03c9a25efd0ae
5f19e054be37ce33f74a166f,511111715115,TEST BRANDCODE @1595531348246,Baking,BAKING,test brand @1595531348245,,5f19e054be37ce33f74a166e
5d658fc0a3a018514994f430,511111205173,,,,Allrecipes Special Edition Magazine,,53e10d6368abd3c7065097cc
585a966be4b03e62d1ce0e7e,511111901709,GRANDMA'S,Snacks,,Grandma's,True,5332f5fbe4b03c9a25efd0ba
5f872b7fbe37ce66db5dd976,511111517009,TEST BRANDCODE @1602694015178,Baking,BAKING,test brand @1602694015177,,5f872b7fbe37ce66db5dd975
5a5d24c2e4b0db471c2d042b,511111500223,SHARP'S NEAR BEER,Beer Wine Spirits,,Sharp's,,5332f709e4b03c9a25efd0f1
5332f7e0e4b03c9a25efd151,511111303381,,,,Good Earth,,5332f5f3e4b03c9a25efd0ae
5db77d891dda2c3e1416ae9f,511111106159,BAILEYS,Beverages,,Baileys Coffee Products,,559c2234e4b06aca36af13c6
5f21c852be37ce7958c59529,511111515241,FINISH,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,FINISH®,,5f10c05cbe37ce238c6cabaf
5bcdfc5a965c7d66d92731e9,511111304616,,Beverages,,V8 Hydrate,,53e10d6368abd3c7065097cc
5f494c5e04db711dd8fe87e3,511111016137,TEST BRANDCODE @1598639197926,Baking,BAKING,test brand @1598639197925,,5f494c5d04db711dd8fe87e2
5f872b7fbe37ce66db5dd978,511111217022,TEST BRANDCODE @1602694015743,Baking,BAKING,test brand @1602694015743,,5f872b7fbe37ce66db5dd975
57ebc017e4b0ac389136a336,511111602118,JELL-O,Baking,,Jell-O,False,559c2234e4b06aca36af13c6
5f77274cbe37ce6b592e90be,511111616740,TEST BRANDCODE @1601644364536,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644364536,,5332fa12e4b03c9a25efd1e7
5f99f71bbe37ce13da9eadeb,511111517160,TEST BRANDCODE @1603925787997,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603925787997,,5332fa12e4b03c9a25efd1e7
5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,Snacks,,Goldfish,False,5a734034e4b0d58f376be874
5332f5f6e4b03c9a25efd0b2,511111703983,,,,Coca-Cola,,5332f5ebe4b03c9a25efd0a8
5f493682be37ce52f8314fcf,511111615934,TEST BRANDCODE @1598633602304,Baking,BAKING,test brand @1598633602304,,5f493682be37ce52f8314fcb
5f7760f0be37ce1d26d7b7a3,511111816829,TEST BRANDCODE @1601659120694,Baking,BAKING,test brand @1601659120693,,5f7760f0be37ce1d26d7b7a2
58861c7f4e8d0d20bc42c500,511111801245,,Snacks,,Quaker Rice Cakes,False,5332f5fbe4b03c9a25efd0ba
5cc725bd166eb31bbbadccbd,511111304777,CAPE LINE,Beer Wine Spirits,,Cape Line,,5332f709e4b03c9a25efd0f1
5f3e9173be37ce5a0e01b957,511111415572,TEST BRANDCODE @1597935987233,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597935987233,,5332fa12e4b03c9a25efd1e7
585a96b3e4b03e62d1ce0e85,511111201632,NEAR EAST,Grocery,,Near East,,5332f5fbe4b03c9a25efd0ba
5332f6f4e4b03c9a25efd0ed,511111103868,,,,Peace Tea,,5332f5ebe4b03c9a25efd0a8
5d642dd1a3a018514994f42f,511111505150,511111505150,Magazines,,Southern Living,,5d5d4fd16d5f3b23d1bc7905
5332f802e4b03c9a25efd16d,511111003311,,,,Light & Fit,,5332f7ffe4b03c9a25efd16b
5ef3860fbe37ce02da95b72e,511111015024,CLOROX,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Clorox,,5eebc5412455c97a877ef382
585a9698e4b03e62d1ce0e83,511111901655,,Beverages,,Mountain Dew Diet,False,5332f5fbe4b03c9a25efd0ba
5a5e36d6e4b06ba572cf24ac,511111500018,MAY-BUD,Dairy,,May-Bud,False,559c2234e4b06aca36af13c6
5f5bc4f1be37ce17125ac0eb,511111816614,TEST BRANDCODE @1599849713798,Baking,BAKING,test brand @1599849713798,,5f5bc4f1be37ce17125ac0e8
55bf8c6ce4b0d8e685c1489d,511111802563,GATORADE,Beverages,,Gatorade,False,5332f5fbe4b03c9a25efd0ba
5f358338be37ce443bf9d558,511111415299,TEST BRANDCODE @1597342520132,Baking,BAKING,test brand @1597342520131,,5f358338be37ce443bf9d557
5a8c3140e4b07f0a2dac8941,511111304104,GARDEN FRESH GOURMET,Grocery,,Garden Fresh Gourmet,False,5a734034e4b0d58f376be874
5a5d17ede4b06ba572cf2498,511111000440,AUNT JEMIMA DRY BREAKFAST MIXES,Breakfast & Cereal,,AUNT JEMIMA Dry Breakfast Mixes,False,5332f5fbe4b03c9a25efd0ba
5a5d23f1e4b06ba572cf24a0,511111700258,OLDE ENGLISH,Beer Wine Spirits,,Olde English,,5332f709e4b03c9a25efd0f1
5f628215be37ce78e6e2efad,511111416661,TEST BRANDCODE @1600291349255,Baking,BAKING,test brand @1600291349255,,5f628214be37ce78e6e2efaa
58861c7e4e8d0d20bc42c4f6,511111501336,MATADOR,Snacks,,Matador Snacks,,5332f5fbe4b03c9a25efd0ba
580dff8fe4b0f32b2de21380,511111401872,,Dairy,,DiGiorno Cheese,,53e10d6368abd3c7065097cc
5d66d516a3a018093ab34725,511111305286,511111305286,Magazines,,Country Home Magazine,,5d5d4fd16d5f3b23d1bc7905
5daf4f9ca60b87376833e360,511111105992,REESE'S PUFFS,Breakfast & Cereal,,Reese's® Puffs,,5332f5f3e4b03c9a25efd0ae
5daf6e31a60b87376833e365,511111706113,GOLDEN GRAHAMS,Breakfast & Cereal,,Golden Grahams™,,5332f5f3e4b03c9a25efd0ae
5332f7ace4b03c9a25efd13b,511111303503,,,,Bacardi,,5332f7a7e4b03c9a25efd134
5f3ff222be37ce1c81aa1e10,511111915638,TEST BRANDCODE @1598026274692,Baking,BAKING,test brand @1598026274692,,5f3ff222be37ce1c81aa1e0c
5d66d8c86d5f3b6188d4f049,511111805342,511111805342,Magazines,,LIFE Special Edition Magazine ,,5d5d4fd16d5f3b23d1bc7905
5fcff319be37ce6d53dfc691,511111318033,,Baking,BAKING,test brand @1607463705032,False,5fcff319be37ce6d53dfc690
5332fa74e4b03c9a25efd21e,511111003038,,,,Sprite,,5332f5ebe4b03c9a25efd0a8
5f4802bdbe37ce0c83033740,511111615866,TEST BRANDCODE @1598554813744,Baking,BAKING,test brand @1598554813744,,5f4802bdbe37ce0c8303373c
585a96e9e4b03e62d1ce0e8b,511111901587,RICE-A-RONI,Grocery,,Rice A Roni,,5332f5fbe4b03c9a25efd0ba
5332f756e4b03c9a25efd113,511111503743,,,,Murray,,53e10d6368abd3c7065097cc
5afda67de4b0c11cfecd49fc,511111504573,STELLA DORO,Snacks,,STELLA D'ORO,False,5a734034e4b0d58f376be874
5f4bf556be37ce0b4491554c,511111016342,TEST BRANDCODE @1598813526686,Baking,BAKING,test brand @1598813526686,,5f4bf556be37ce0b44915549
5fa1c567be37ce402c4618f3,511111017226,TEST BRANDCODE @1604437351678,Baking,BAKING,test brand @1604437351678,False,5fa1c567be37ce402c4618ef
5ab15669e4b0be0a89bb0b08,511111704423,CAMPBELLS READY MEALS,Grocery,,Campbell's Ready Meals,False,5a734034e4b0d58f376be874
5332f612e4b03c9a25efd0c4,511111803881,,,,Kickstart,,53e10d6368abd3c7065097cc
5f21ca86be37ce7958c5952b,511111215264,RESOLVE,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,RESOLVE®,,5f10c05cbe37ce238c6cabaf
57e580e8e4b0ac389136a304,511111302292,,Beer Wine Spirits,,Coors Banquet,False,5332f709e4b03c9a25efd0f1
58861c7e4e8d0d20bc42c4f7,511111001324,MAUI STYLE,Snacks,,Maui Style Chips,,5332f5fbe4b03c9a25efd0ba
5332fa84e4b03c9a25efd232,511111002871,,,,Powerade Zero,,5332f5ebe4b03c9a25efd0a8
5d2f3eada3a01810a2174aeb,511111804833,CULTURE REPUBLICK ,Frozen,,CULTURE REPUBLICK ,,5332f5f6e4b03c9a25efd0b4
5daf63151dda2c3e1416ae9b,511111906070,WHEATIES,Breakfast & Cereal,,Wheaties™,,5332f5f3e4b03c9a25efd0ae
5f772952be37ce6b592e90d5,511111116806,TEST BRANDCODE @1601644882062,Baking,BAKING,test brand @1601644882062,,5f772951be37ce6b592e90d1
55bf8c15e4b0d8e685c1489c,511111302575,,Breakfast & Cereal,,Quaker Life,False,5332f5fbe4b03c9a25efd0ba
5f7ba645be37ce23081c528c,511111016908,TEST BRANDCODE @1601939013444,Baking,BAKING,test brand @1601939013444,,5f7ba644be37ce23081c5289
5da605bea60b87376833e34a,511111805571,511111805571,Health & Wellness,,AFRIN® ORIGINAL NASAL SPRAY,,53e10d6368abd3c7065097cc
5f493e72be37ce64d0ae36c5,511111816102,TEST BRANDCODE @1598635634821,Baking,BAKING,test brand @1598635634821,,5f493e72be37ce64d0ae36c2
5fd3acb6be37ce0d9386bb43,511111418214,TEST BRANDCODE @1607707830844,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607707830844,False,5332fa12e4b03c9a25efd1e7
5952a596e4b08f39def64d03,511111800644,ZIMA,Beer Wine Spirits,,Zima,,5332f709e4b03c9a25efd0f1
5f3ff222be37ce1c81aa1e0d,511111715603,TEST BRANDCODE @1598026274609,Baking,BAKING,test brand @1598026274609,,5f3ff222be37ce1c81aa1e0c
5d6027f46d5f3b23d1bc7906,511111204923,CHESTERS,Snacks,,CHESTER'S,,5332f5fbe4b03c9a25efd0ba
5f77274bbe37ce6b592e90bb,511111716716,TEST BRANDCODE @1601644363784,Baking,BAKING,test brand @1601644363784,,5f77274bbe37ce6b592e90b9
5afda1dae4b0c11cfecd49f6,511111604471,CAPE COD,Snacks,,Cape Cod,False,5a734034e4b0d58f376be874
5e710dbeee7f2d0b35b2a192,511111814085,COUNTRY CROCK PLANT BUTTER,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK PLANT BUTTER,,5e5ea9cc9c50da1291a6d074
5d66dad8a3a018093ab34729,511111205388,511111205388,Magazines,,National Geographic Special Edition Magazine ,,5d5d4fd16d5f3b23d1bc7905
5daf5f65a60b87376833e363,511111206057,CHOCOLATE LUCKY CHARMS,Breakfast & Cereal,,Chocolate Lucky Charms™,,5332f5f3e4b03c9a25efd0ae
5f4802bdbe37ce0c8303373d,511111715832,TEST BRANDCODE @1598554813535,Baking,BAKING,test brand @1598554813534,,5f4802bdbe37ce0c8303373c
5ffe3381be37ce5e01754c35,511111419303,,Baking,BAKING,test brand @1610494849657,False,5ffe3381be37ce5e01754c34
5ffe2e38be37ce5e01754c23,511111019213,TEST BRANDCODE @1610493496975,Baking,BAKING,test brand @1610493496975,False,5ffe2e38be37ce5e01754c21
5ffe347ebe37ce5e01754c3e,511111919315,TEST BRANDCODE @1610495102411,Baking,BAKING,test brand @1610495102410,False,5ffe347ebe37ce5e01754c3d
5ffe336fbe37ce5e01754c31,511111119272,TEST BRANDCODE @1610494831056,Baking,BAKING,test brand @1610494831056,False,5ffe336ebe37ce5e01754c2e
5ffe336fbe37ce5e01754c32,511111319283,TEST BRANDCODE @1610494831082,Baking,BAKING,test brand @1610494831082,False,5ffe336ebe37ce5e01754c2e
5ffe336fbe37ce5e01754c30,511111619260,TEST BRANDCODE @1610494831023,Baking,BAKING,test brand @1610494831023,False,5ffe336ebe37ce5e01754c2e
5ffe2e39be37ce5e01754c24,511111219224,TEST BRANDCODE @1610493497005,Baking,BAKING,test brand @1610493497005,False,5ffe2e38be37ce5e01754c21
5ffe2e39be37ce5e01754c26,511111919247,TEST BRANDCODE @1610493497517,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493497517,False,5332fa12e4b03c9a25efd1e7
5ffe2e39be37ce5e01754c25,511111719236,TEST BRANDCODE @1610493497034,Baking,BAKING,test brand @1610493497034,False,5ffe2e38be37ce5e01754c21
5ffe336fbe37ce5e01754c2f,511111419259,TEST BRANDCODE @1610494830985,Baking,BAKING,test brand @1610494830985,False,5ffe336ebe37ce5e01754c2e
5ffe336fbe37ce5e01754c33,511111819295,TEST BRANDCODE @1610494831583,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610494831583,False,5332fa12e4b03c9a25efd1e7
5fdce8dbbe37ce5fa8ba59c2,511111118442,TEST BRANDCODE @1608313051339,Baking,BAKING,test brand @1608313051339,False,5fdce8dabe37ce5fa8ba59be
5fdce8dbbe37ce5fa8ba59c1,511111918431,TEST BRANDCODE @1608313051291,Baking,BAKING,test brand @1608313051291,False,5fdce8dabe37ce5fa8ba59be
5fdce8dcbe37ce5fa8ba59c3,511111618454,TEST BRANDCODE @1608313052049,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313052049,False,5332fa12e4b03c9a25efd1e7
5fdce9cabe37ce5fa8ba59ce,511111318477,,Baking,BAKING,test brand @1608313290565,False,5fdce9cabe37ce5fa8ba59cd
5fdce8edbe37ce5fa8ba59cc,511111818465,,Baking,BAKING,test brand @1608313069400,False,5fdce8edbe37ce5fa8ba59cb
5fdce8dbbe37ce5fa8ba59bf,511111218418,TEST BRANDCODE @1608313051133,Baking,BAKING,test brand @1608313051132,False,5fdce8dabe37ce5fa8ba59be
5fdce8dbbe37ce5fa8ba59c0,511111418429,TEST BRANDCODE @1608313051244,Baking,BAKING,test brand @1608313051244,False,5fdce8dabe37ce5fa8ba59be
5fb8216ebe37ce522e165cdd,511111517726,BALL PARK,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,False,5fb6b608be37ce522e165cb9
5332f765e4b03c9a25efd120,511111003687,,,,Glaceau fruitwater,,5332f5ebe4b03c9a25efd0a8
5f43faabbe37ce3ef3fd3717,511111815730,TEST BRANDCODE @1598290603618,Baking,BAKING,test brand @1598290603618,,5f43faabbe37ce3ef3fd3714
5a5d1f46e4b0db471c2d0427,511111700302,HIDDEL BARREL COLLECTION,Beer Wine Spirits,,Hidden Barrel Collection,,5332f709e4b03c9a25efd0f1
5db9e8db1dda2c3e1416aea1,511111506195,LAUNCH BOX,Frozen,,Launch Box,,559c2234e4b06aca36af13c6
57ebc2bde4b0ac389136a348,511111101949,,Frozen,,Poppers,False,559c2234e4b06aca36af13c6
5a02196ce4b00efe02b02a5a,511111600565,SIMPLE,Beauty,,SIMPLE,False,5332f5f6e4b03c9a25efd0b4
5a5d2bcbe4b0db471c2d0435,511111600077,SALON SELECTIVES,Beauty & Personal Care,,Salon Selectives,,53e10d6368abd3c7065097cc
57d9580ee4b0ac389136a2b6,511111802358,CRACKER BARREL,Dairy,,Cracker Barrel Cheese,False,559c2234e4b06aca36af13c6
5c112616315a241ba1716511,511111404729,HUGGIES LITTLE SWIMMERS,Baby,BABY,Huggies Little Swimmers,False,550b2565e4b001d5e9e4146f
5f403231be37ce5f78d9ed17,511111315674,TEST BRANDCODE @1598042673502,Baking,BAKING,test brand @1598042673502,,5f403231be37ce5f78d9ed14
5fd3acb6be37ce0d9386bb42,511111918202,TEST BRANDCODE @1607707830173,Baking,BAKING,test brand @1607707830173,False,5fd3acb5be37ce0d9386bb3e
5db20be5a60b87376833e366,511111406136,SHREDS,Breakfast & Cereal,,Blasted Shreds™,,5332f5f3e4b03c9a25efd0ae
5d9d08d1a60b87376833e348,511111605546,BAKEN ETS,Snacks,,Baken-Ets,,5332f5fbe4b03c9a25efd0ba
5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,Breakfast & Cereal,,Honey Nut Cheerios™,,5332f5f3e4b03c9a25efd0ae
5332f734e4b03c9a25efd103,511111003809,,,,Johnsonville,,5332f734e4b03c9a25efd104
53501d29b9237fd7718f9e15,511111302858,,,,Tombstone,,5332fa58e4b03c9a25efd215
5332f775e4b03c9a25efd128,511111903628,,,,Chex,,5332f5f3e4b03c9a25efd0ae
5f38576ebe37ce5178517acb,511111415411,,Baking,BAKING,test brand @1597527918397,,5f38576ebe37ce5178517aca
5c76dd4d95144c5375687b52,511111806899,DASH-2249 1 BRAND 1,Baby,,DASH-2249 1 brand 1,True,5c76dd1095144c5375687b51
585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,Snacks,,Cracker Jack,True,5332f5fbe4b03c9a25efd0ba
5f59002dbe37ce21f1287c10,511111316558,GERBER GOOD START,Baby,BABY,Gerber Good Start,,5f58fa84be37ce21f1287c0f
5f4802bdbe37ce0c8303373e,511111915843,TEST BRANDCODE @1598554813654,Baking,BAKING,test brand @1598554813654,,5f4802bdbe37ce0c8303373c
5f493dacbe37ce64d0ae36bf,511111016069,TEST BRANDCODE @1598635436505,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598635436505,,5332fa12e4b03c9a25efd1e7
5f38578fbe37ce5178517ad6,511111315445,TEST BRANDCODE @1597527951436,Baking,BAKING,test brand @1597527951436,,5f38578fbe37ce5178517ad3
5332fa7be4b03c9a25efd22c,511111502937,,,,Fresca,,5332f5ebe4b03c9a25efd0a8
5d6412e9a3a018514994f426,511111304982,BETTER HOMES & GARDENS,Magazines,,Better Homes & Gardens Magazine,,5d5d4fd16d5f3b23d1bc7905
5332f7b4e4b03c9a25efd140,511111303459,,,,Bud Light Platinum,,5332f7a7e4b03c9a25efd134
5fb821d1be37ce522e165cde,511111017738,BIMBO,Grocery,GROCERY,Bimbo,False,5fb6b608be37ce522e165cb9
