receipt_id,barcode,description,final_price,item_price,quantity_purchased,needs_fetch_review,needs_fetch_review_reason,partner_item_id,prevent_target_gap_points,user_flagged_barcode,user_flagged_description,user_flagged_new_item,user_flagged_price,user_flagged_quantity,points_not_awarded_reason,points_payer_id,rewards_group,rewards_product_partner_id
600988560a7214ad89000127,044700071748,OSCAR MAYER Selects Slow Roast Turkey 16OZ Tray,1,1,1,,,1,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6
6009889a0a720f05fa00012f,043000032275,TANG Orange Drink Mix 20 oz,5,5,1,,,1,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6
6009889a0a720f05fa00012f,043000032275,TANG Orange Drink Mix 20 oz,5,5,1,,,2,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6
6009889a0a720f05fa00012f,043000032275,TANG Orange Drink Mix 20 oz,5,5,1,,,3,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6
6009889a0a720f05fa00012f,043000032275,TANG Orange Drink Mix 20 oz,5,5,1,,,4,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6
6009889a0a720f05fa00012f,043000032275,TANG Orange Drink Mix 20 oz,5,5,1,,,5,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6
6008f09d0a720f05fa000128,815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,1,,,1017,,,,,,,,,,
6008f09d0a720f05fa000128,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.65,23.65,5,,,1019,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
6008f09d0a720f05fa000128,,KLARBRUNN 12PK 12 FL OZ,10.56,10.56,4,,,1022,,,,,,,,,,
6008f09d0a720f05fa000128,,EMIL' S SA.U.SAGE MUSHROOM PIZZA,6.54,6.54,1,,,1025,,,,,,,,,,
6008f09d0a720f05fa000128,,EMIL S SAUSAGE MUSHROOM PIZZA,6.78,6.78,1,,,1027,,,,,,,,,,
6008f09d0a720f05fa000128,815473013279,Borden 2% Reduced Fat Milk,7.16,7.16,2,,,1029,,,,,,,,,,
6009885a0a7214ad89000129,044700024119,OSCAR MAYER Lunchable Extra Cheesy Pizza 4.2 oz,1,1,1,,,1,,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6
600988980a7214ad89000130,028400081382,,10,10,1,,,1,,,,,,,,,OLD EL PASO SAUCE,5332f5f3e4b03c9a25efd0ae
600988900a7214ad8900012e,021000046904,KRAFT HEINZ TACO BELL REGULAR EXTRA HOT TACO SAUCE 7.5 OZ - 0021000046901,9.99,9.99,1,,,1,,,,,,,,,,5e825d64f221c312e698a62a
6009a0b90a7214ada2000001,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.34,8.34,2,,,1010,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
6009a0b90a7214ada2000001,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.79,3.79,1,,,1012,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
6009a0b90a7214ada2000001,,KLARBRUNN 12PK 12 FL OZ,9.32,9.32,4,,,1014,,,,,,,,,,
6009a0b90a7214ada2000001,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.34,2.34,2,,,1016,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
6009a0b90a7214ada2000001,815473010360,Borden 1% Chocolate Milk,4.55,4.55,1,,,1018,,,,,,,,,,
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.72,5.72,4,,,1009,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.44,3.44,1,,,1011,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.90,17.90,1,,,1013,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,KLCENEX TRUSTED CARE FACIAL TISSUES,2.23,2.23,1,,,1015,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,20.88,20.88,6,,,1016,,,,,,,,,,
60099c3c0a7214ad89000135,,EMIL'S SAUSAGE MUSHROOTN PIZZA,6.69,6.69,1,,,1018,,,,,,,,,,
60099c3c0a7214ad89000135,,EMIL S SAUSAGE MUSHROOM PIZZA,6.79,6.79,1,,,1021,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,4.46,4.46,2,,,1023,,,,,,,,,,
60099c3c0a7214ad89000135,815473013279,Borden 2% Reduced Fat Milk,3.93,3.93,1,,,1025,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,6.67,6.67,1,,,1027,,,,,,,,,,
60099c3c0a7214ad89000135,053000069867,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,4.17,4.17,1,,,1029,,,,,,,,,,5e825d64f221c312e698a62a
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FI OZ,18.60,18.60,6,,,1035,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,5.97,5.97,3,,,1037,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,BCN & JCRRY S CHUNKY MONKEY PINT,13.80,13.80,3,,,1039,,,,,,,,,,
60099c3c0a7214ad89000135,012000004919,1893 SODA ORIGINAL COLA CAN IN BOX 12 CT 144 OZ,3.93,3.93,3,,,1041,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,ERNILS SAUSAGE MUSHROO N PIZZA,6.65,6.65,1,,,1054,,,,,,,,,,
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.07,4.07,1,,,1056,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.86,9.86,2,,,1058,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROONO PIZZA,13.26,13.26,2,,,1060,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,6.99,6.99,1,,,1064,,,,,,,,,,
60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",9.16,9.16,2,,,1066,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,10.65,10.65,5,,,1068,,,,,,,,,,
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,27.30,27.30,5,,,1072,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,13.10,13.10,2,,,1074,,,,,,,,,,
60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.62,4.62,2,,,1076,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.80,3.80,4,,,1078,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.08,23.08,4,,,1080,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,ERNIL'S SAUSAGE N USHROOM PIZZA,13.84,13.84,2,,,1096,,,,,,,,,,
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.38,4.38,1,,,1098,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.89,3.89,1,,,1100,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,"AABORDEN 296 MILK, 1/2 GA1",4.96,4.96,1,,,1106,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,15.90,15.90,10,,,1108,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,815473012357,Borden Half & Half,8.14,8.14,2,,,1110,,,,,,,,,,
60099c3c0a7214ad89000135,,EMIL S SAUSAGE MUSHROO N PIZZA,13.30,13.30,2,,,1112,,,,,,,,,,
60099c3c0a7214ad89000135,,ERNILS SAUSAGE MUSHROOTN PIZZA,13.46,13.46,2,,,1114,,,,,,,,,,
60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.88,6.88,2,,,1116,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,,BEN & JERRY S CHUNKY MIONKEY PINT,8.46,8.46,2,,,1120,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,12.28,12.28,4,,,1122,,,,,,,,,,
60099c3c0a7214ad89000135,,KNORR CREAMY CHICKEN,17.55,17.55,9,,,1124,,,,,,,,,,
60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",4.50,4.50,1,,,1128,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,5.54,5.54,2,,,1130,,,,,,,,,,
60099c3c0a7214ad89000135,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.90,11.90,7,,,1132,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.16,2.16,1,,,1136,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.41,4.41,3,,,1138,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.05,5.05,1,,,1141,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,Chicken,15.03,15.03,9,,,1143,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,6.90,6.90,1,,,1145,,,,,,,,,,
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,11.94,11.94,2,,,1147,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,13.58,13.58,2,,,1151,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,13.77,13.77,9,,,1153,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,"BORDEN 2% MILK, 1/2 GAL",9.66,9.66,2,,,1155,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROORN PIZZA,13.78,13.78,2,,,1157,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROOM PIZZA,13.88,13.88,2,,,1161,,,,,,,,,,
60099c3c0a7214ad89000135,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,16.02,16.02,9,,,1163,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.35,4.35,1,,,1165,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,BRNIL'S SAUSAGC MUSHROOM PIZZA,6.81,6.81,1,,,1167,,,,,,,,,,
60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.59,3.59,1,,,1169,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.32,9.32,2,,,1172,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,6.18,6.18,2,,,1174,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.80,12.80,8,,,1176,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.03,3.03,3,,,1178,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.16,9.16,2,,,1180,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,"BORDEN 2 ILK, 1/2 GAL",4.34,4.34,1,,,1182,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE ML USHROON1 PIZZA,6.50,6.50,1,,,1185,,,,,,,,,,
60099c3c0a7214ad89000135,,E NILS SAUSAGE MUSHROO N PIZZA,13.00,13.00,2,,,1187,,,,,,,,,,
60099c3c0a7214ad89000135,,ERNILS SAUSAGE LMUSHROO N PIZZA,6.94,6.94,1,,,1189,,,,,,,,,,
60099c3c0a7214ad89000135,,ENNILS SAUSAGE MUSHROORN PIZZA,6.83,6.83,1,,,1191,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,9.54,9.54,6,,,1194,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.92,8.92,2,,,1196,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,20.36,20.36,4,,,1198,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,028435383253,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,15.75,15.75,5,,,1200,,,,,,,,,,559c2234e4b06aca36af13c6
60099c3c0a7214ad89000135,036000119749,KLEENEX POCKET RCH IN WRP FACIAL TISSUE 2 PLY 8PK 15 CT,5.64,5.64,2,,,1202,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 1 - 59 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,048001154032,Knorr Homestyle Stock Chicken Concentrated Broth Chicken,4.77,4.77,3,,,1206,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,041000022906,KNORR LIPTON ITALIAN SIDES CREAMY GARLIC PASTA SIDE DISH PLASTIC BAG 4.9 OZ - 0041000022903,4.80,4.80,3,,,1208,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,KLECNCX TRUSTCD CARE FACIAL TISSUES,4.11,4.11,1,,,1210,,,,,,,,,,
60099c3c0a7214ad89000135,,PKLARBRUNN 12PK112 FL OZ,13.76,13.76,4,,,1215,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,5.02,5.02,2,,,1217,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,6.48,6.48,4,,,1219,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,BCN & LJERRY S CHUNKY MONKEY PINT,8.28,8.28,2,,,1221,,,,,,,,,,
60099c3c0a7214ad89000135,,"PCPSI COLA, 12 OZ.CAN",1.04,1.04,2,,,1223,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,4.12,4.12,2,,,1227,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FIU OZ,6.66,6.66,2,,,1229,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARORUNN/12PK 12 FL OZ,12.96,12.96,6,,,1232,,,,,,,,,,
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,8.00,8.00,5,,,1234,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,13.05,13.05,5,,,1236,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROO N PIZZA,6.70,6.70,1,,,1238,,,,,,,,,,
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.88,2.88,3,,,1241,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,9.92,9.92,2,,,1243,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,048001154032,Knorr Homestyle Stock Chicken Concentrated Broth Chicken,1.67,1.67,1,,,1245,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR RECIPE MIXES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.74,12.74,7,,,1247,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,,ERNIL'S SAUSAGE N USHROORN PIZZA,13.30,13.30,2,,,1249,,,,,,,,,,
60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,12.78,12.78,3,,,1253,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.98,4.98,1,,,1255,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,22.40,22.40,4,,,1257,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.87,4.87,1,,,1259,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,KLCCNCX IRUSTCD CARC FACIAL TISSUCS,3.99,3.99,1,,,1262,,,,,,,,,,
60099c3c0a7214ad89000135,,KLECNEX TRUSTED CARE FACIAL TISSUES,3.71,3.71,1,,,1264,,,,,,,,,,
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.08,7.08,2,,,1266,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,815473012357,Borden Half & Half,4.00,4.00,1,,,1268,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FI OZ,14.46,14.46,6,,,1270,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FI OZ,5.08,5.08,2,,,1272,,,,,,,,,,
60099c3c0a7214ad89000135,,EMILS SAUSAGE MUSHROON PIZZA,6.71,6.71,1,,,1276,,,,,,,,,,
60099c3c0a7214ad89000135,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,20.04,20.04,4,,,1278,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,12.11,12.11,7,,,1280,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,8.54,8.54,2,,,1282,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,14.22,14.22,6,,,1284,,,,,,,,,,
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,16.60,16.60,5,,,1286,,,,,,,,,,
60099c3c0a7214ad89000135,016300165912,FLRD NTR APL PRMM 100 PCT PR CTD CRDB RFRG NT FR CNCN 59 FL OZ,6.92,6.92,2,,,1292,,,,,,,,,,559c2234e4b06aca36af13c6
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,3.88,3.88,2,,,1294,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.80,5.80,4,,,1296,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,012000810022,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,1.01,1.01,1,,,1298,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,311111806949,KNORR SIDES,9.70,9.70,5,,,1299,,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,815473013279,Borden 2% Reduced Fat Milk,3.96,3.96,1,,,1301,,,,,,,,,,
60099c3c0a7214ad89000135,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.10,8.10,2,,,1306,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4
60099c3c0a7214ad89000135,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.98,3.98,1,,,1308,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.56,7.56,2,,,1310,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.64,6.64,2,,,1312,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba
