barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
815473013279,Borden 2% Reduced Fat Milk,3.68,3.68,,1430,,1.0,,,,,,,,,,,,,BORDEN,,3.68,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.40,8.40,,1433,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,8.40,BEN & JCRRY'S CHUNKY MONKEY PINT,,,84.0,,,,,,,BEN AND JERRYS ICE CREAM
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,19.20,19.20,,1436,,10.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,19.20,KNORR CREAMY CHICKEN,,,192.0,,,,,,,KNORR SIDES
,ENNILS SAUSAGE MUSHROOM PIZZA,6.52,6.52,,1439,,1.0,,,,,,,,,,,,,,,6.52,ENNILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.34,4.34,,1444,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,4.34,KLEENEX TRUSTED CARE FACIAL TISSUES,,,43.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,KLARBRUNN 12PK 12 FL OZ,8.01,8.01,,1447,,3.0,,,,,,,,,,,,,,,8.01,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.52,4.52,,1450,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,4.52,"PEPSI COLA, 12 OZ.CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,13.17,13.17,,1453,,3.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,13.17,BEN & JERRY S CHUNKY MONKEY PINT,,,131.7,,,,,,,BEN AND JERRYS ICE CREAM
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.94,8.94,,1458,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.94,KLEENEX TRUSTED CARE FACIAL TISSUES,,,89.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.04,1.04,,1461,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,1.04,"PEPSI COLA, 12 OZ.CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
,EMILS SAUSAGE MUSHROOM PIZZA,13.64,13.64,,1464,,2.0,,,,,,,,,,,,,,,13.64,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.39,4.39,,1467,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.39,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.89,3.89,,1469,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.89,"DORITOS NACHO CHCCSE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.03,2.03,,1476,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.03,KLEENEX TRUSTED CARE FACIAL TISSUES,,,20.3,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,EMILS SAUSAGE MUSHROOM PIZZA,13.10,13.10,,1479,,2.0,,,,,,,,,,,,,,,13.10,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
311111806949,KNORR SIDES,16.10,16.10,,1482,,10.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,16.10,KNORR CREATNY CHICKEN,,,161.0,,False,,,,,KNORR SIDES
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.44,8.44,,1485,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,8.44,KLEENEX/TRUSTCD CARE FACIAL TISSUES,,,84.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.95,3.95,,1490,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.95,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
,EMILS SAUSAGE MUSHROOM PIZZA,13.02,13.02,,1493,,2.0,,,,,,,,,,,,,,,13.02,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,EMILS SAUSAGE MUSHROOM PIZZA,6.80,6.80,,1496,,1.0,,,,,,,,,,,,,,,6.80,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,13.35,13.35,,1499,,5.0,,,,,,,,,,,,,,,13.35,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.91,0.91,,1502,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,0.91,PEPSI COLA.12 OZ.CAN,,,,,,,,,,PEPSI 12 OZ 12 PACK
012000810022,CAFFEINE FREE REGULAR PEPSI SODA COLA CAN IN BOX 12 CT 144 OZ,3.93,3.93,,1504,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,3.93,"PEPSI COLA, 12 OZ CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
,KLARBRUNN 12PK 12 FL OZ,9.96,9.96,,1509,,4.0,,,,,,,,,,,,,,,9.96,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
815473010360,Borden 1% Chocolate Milk,4.66,4.66,,1512,,1.0,,,,,,,,,,,,,BORDEN,,4.66,"BORDEN 29 MILK, 1/2 GAL",,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.14,7.14,,1515,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,7.14,KLEENEX TRUSTCD CARE FACIAL TISSUES,,,71.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,KLARBRUNN 12PK 12 FL OZ,13.68,13.68,,1518,,6.0,,,,,,,,,,,,,,,13.68,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
,BEM & JELRY S CHUNKY MONKEY PINT,4.70,4.70,,1521,,1.0,,,,,,,,,,,,,,,4.70,BEM & JELRY S CHUNKY MONKEY PINT,,,,,,,,,,
,EMILS SAUSAGE V USHTOOTN PIZZA,13.70,13.70,,1523,,2.0,,,,,,,,,,,,,,,13.70,EMILS SAUSAGE V USHTOOTN PIZZA,,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.84,2.84,,1528,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.84,KLEENEX TRUSTED CARE FACIAL TISSUES,,,28.4,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
815473013279,Borden 2% Reduced Fat Milk,8.62,8.62,,1531,,2.0,,,,,,,,,,,,,BORDEN,,8.62,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,13.60,13.60,,1534,,4.0,,,,,,,,,,,,,,,13.60,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.69,3.69,,1537,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.69,KLEENEX TRUSTED CARE FACIAL TISSUES,,,36.9,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.28,2.28,,1540,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,2.28,KLEENEX TRUSTED CARE FACIAL TISSUES,,,22.8,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.80,6.80,,1542,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,6.80,"DORITOS INACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
,KLARBRUNN 12PK 12 FL OZ,5.48,5.48,,1560,,2.0,,,,,,,,,,,,,,,5.48,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.58,0.58,,1563,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,0.58,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,3.38,3.38,,1566,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,3.38,KNORR CREAMY CHICKEN,,,33.8,,,,,,,KNORR SIDES
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.70,3.70,,1569,,1.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,3.70,KLEENEX TRUSTED CARE FACIAL TISSUES,,,37.0,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.06,11.06,,1571,,7.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,11.06,KNORR CREAMY CHICKEN,,,110.6,,,,,,,KNORR SIDES
036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.32,7.32,,1574,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,7.32,KLEENEX TRUSTED CARE FACIAL TISSUES,,,73.2,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
,Tomato Sauce,2.34,2.34,,1031,,1.0,,,,,,,,,,,,,,,2.34,CVVEESE SAUCE,,,,,,,,,,
,CHEESE SAUCE,2.34,2.34,,1032,,1.0,,,,,,,,,,,,,,,2.34,CHEESE SAUCE,,,,,,,,,,
,CHEESESAUCE,2.34,2.34,,1033,,1.0,,,,,,,,,,,,,,,2.34,CHEESESAUCE,,,,,,,,,,
,CHEESESAUCE,2.34,2.34,,1034,,1.0,,,,,,,,,,,,,,,2.34,CHEESESAUCE,,,,,,,,,,
,10X103D PL,12.62,12.62,,1035,,1.0,,,,,,,,,,,,,,,12.62,10X103D PL,,,,,,,,,,
,CRAFTS,12.62,12.62,,1036,,1.0,,,,,,,,,,,,,,,12.62,CRAFTS,,,,,,,,,,
,MSLRG RLNG,45.86,45.86,,1037,,1.0,,,,,,,,,,,,,,,45.86,MSLRG RLNG,,,,,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,6,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,7,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,8,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,9,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
013000798952,HEINZ Homestyle Gravy Roasted Turkey Pack of 3,1,1,,10,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
044700071748,OSCAR MAYER Selects Slow Roast Turkey 16OZ Tray,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
043000032275,TANG Orange Drink Mix 20 oz,5,5,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800,,,,,,
043000032275,TANG Orange Drink Mix 20 oz,5,5,,2,,1.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800,,,,,,
043000032275,TANG Orange Drink Mix 20 oz,5,5,,3,,1.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800,,,,,,
043000032275,TANG Orange Drink Mix 20 oz,5,5,,4,,1.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800,,,,,,
043000032275,TANG Orange Drink Mix 20 oz,5,5,,5,,1.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800,,,,,,
815473013279,Borden 2% Reduced Fat Milk,4.07,4.07,,1017,,1.0,,,,,,,,,,,,,BORDEN,,4.07,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.65,23.65,,1019,,5.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,23.65,BEN & JERRY' S CHUNKY MONKEY PINT,,,236.5,,,,,,,BEN AND JERRYS ICE CREAM
,KLARBRUNN 12PK 12 FL OZ,10.56,10.56,,1022,,4.0,,,,,,,,,,,,,,,10.56,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
,EMIL' S SA.U.SAGE MUSHROOM PIZZA,6.54,6.54,,1025,,1.0,,,,,,,,,,,,,,,6.54,EMIL' S SA.U.SAGE MUSHROOM PIZZA,,,,,,,,,,
,EMIL S SAUSAGE MUSHROOM PIZZA,6.78,6.78,,1027,,1.0,,,,,,,,,,,,,,,6.78,EMIL S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
815473013279,Borden 2% Reduced Fat Milk,7.16,7.16,,1029,,2.0,,,,,,,,,,,,,BORDEN,,7.16,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
044700024119,OSCAR MAYER Lunchable Extra Cheesy Pizza 4.2 oz,1,1,,1,,1.0,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800,,,,,,
028400081382,,10,10,,1,,1.0,,,,,,,,OLD EL PASO SAUCE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,
021000046904,KRAFT HEINZ TACO BELL REGULAR EXTRA HOT TACO SAUCE 7.5 OZ - 0021000046901,9.99,9.99,,1,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,,,,,,,,
076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,8.34,8.34,,1010,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,8.34,BEN & JERRY S CHUNKY MONKEY PINT,,,83.4,,,,,,,BEN AND JERRYS ICE CREAM
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.79,3.79,,1012,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.79,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
,KLARBRUNN 12PK 12 FL OZ,9.32,9.32,,1014,,4.0,,,,,,,,,,,,,,,9.32,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.34,2.34,,1016,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,2.34,"PEPSI COLA, 12 OZ.CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
815473010360,Borden 1% Chocolate Milk,4.55,4.55,,1018,,1.0,,,,,,,,,,,,,BORDEN,,4.55,"BORDEN 29 MILK, 1/2 GAL",,,,,,,,,,
012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.72,5.72,,1009,,4.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,5.72,"PEPSI COLA, 12 OZ.CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.44,3.44,,1011,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,3.44,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.90,17.90,,1013,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,17.90,KNORR CREAMY CHICKEN,,,179.0,,,,,,,KNORR SIDES
,KLCENEX TRUSTED CARE FACIAL TISSUES,2.23,2.23,,1015,,1.0,,,,,,,,,,,,,,,2.23,KLCENEX TRUSTED CARE FACIAL TISSUES,,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,20.88,20.88,,1016,,6.0,,,,,,,,,,,,,,,20.88,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
,EMIL'S SAUSAGE MUSHROOTN PIZZA,6.69,6.69,,1018,,1.0,,,,,,,,,,,,,,,6.69,EMIL'S SAUSAGE MUSHROOTN PIZZA,,,,,,,,,,
,EMIL S SAUSAGE MUSHROOM PIZZA,6.79,6.79,,1021,,1.0,,,,,,,,,,,,,,,6.79,EMIL S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
,KLARBRUNN 12PK 12 FL OZ,4.46,4.46,,1023,,2.0,,,,,,,,,,,,,,,4.46,KLARBRUNN 12PK 12 FL OZ,,,,,,,,,,
815473013279,Borden 2% Reduced Fat Milk,3.93,3.93,,1025,,1.0,,,,,,,,,,,,,BORDEN,,3.93,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,
,EMILS SAUSAGE MUSHROOM PIZZA,6.67,6.67,,1027,,1.0,,,,,,,,,,,,,,,6.67,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
053000069867,BORDEN REFRIGERATED REGULAR MONTEREY JACK CHEESE SLICED REGULAR FAT 6 OZ - 0053000069861,4.17,4.17,,1029,,1.0,,,,,,,,,5e825d64f221c312e698a62a,,,,BORDEN,,4.17,"BORDEN 29 N ILK, 1/2 GAL",,,,,,,,,,
,KLARBRUNN 12PK 12 FI OZ,18.60,18.60,,1035,,6.0,,,,,,,,,,,,,,,18.60,KLARBRUNN 12PK 12 FI OZ,,,,,,,,,,
311111806949,KNORR SIDES,5.97,5.97,,1037,,3.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,5.97,KNORR CRCAMY CHICKEN,,,59.7,,False,,,,,KNORR SIDES
,BCN & JCRRY S CHUNKY MONKEY PINT,13.80,13.80,,1039,,3.0,,,,,,,,,,,,,,,13.80,BCN & JCRRY S CHUNKY MONKEY PINT,,,,,,,,,,
012000004919,1893 SODA ORIGINAL COLA CAN IN BOX 12 CT 144 OZ,3.93,3.93,,1041,,3.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,3.93,PEPSI COLA /12 OZ. CAN,,,,,,,,,,PEPSI 12 OZ 12 PACK
,ERNILS SAUSAGE MUSHROO N PIZZA,6.65,6.65,,1054,,1.0,,,,,,,,,,,,,,,6.65,ERNILS SAUSAGE MUSHROO N PIZZA,,,,,,,,,,
028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.07,4.07,,1056,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,4.07,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,9.86,9.86,,1058,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,9.86,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE
,EMILS SAUSAGE MUSHROONO PIZZA,13.26,13.26,,1060,,2.0,,,,,,,,,,,,,,,13.26,EMILS SAUSAGE MUSHROONO PIZZA,,,,,,,,,,
,EMILS SAUSAGE MUSHROOM PIZZA,6.99,6.99,,1064,,1.0,,,,,,,,,,,,,,,6.99,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,,,,
